instance_id,rdf:type,oa:hasTarget,oa:hasBodyValue,prov:wasGeneratedBy
viewsari:annotation_10775,"oa:Annotation, prov:Entity",viewsari:textchunk_10775,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10776,"oa:Annotation, prov:Entity",viewsari:textchunk_10776,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10777,"oa:Annotation, prov:Entity",viewsari:textchunk_10777,Tiziano,viewsari:named_entity_recognition_run_1
viewsari:annotation_10778,"oa:Annotation, prov:Entity",viewsari:textchunk_10778,Tiziano,viewsari:named_entity_recognition_run_1
viewsari:annotation_10779,"oa:Annotation, prov:Entity",viewsari:textchunk_10779,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10780,"oa:Annotation, prov:Entity",viewsari:textchunk_10780,Tiziano,viewsari:named_entity_recognition_run_1
viewsari:annotation_10781,"oa:Annotation, prov:Entity",viewsari:textchunk_10781,Tiziano,viewsari:named_entity_recognition_run_1
viewsari:annotation_10782,"oa:Annotation, prov:Entity",viewsari:textchunk_10782,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10783,"oa:Annotation, prov:Entity",viewsari:textchunk_10783,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10784,"oa:Annotation, prov:Entity",viewsari:textchunk_10784,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10785,"oa:Annotation, prov:Entity",viewsari:textchunk_10785,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10786,"oa:Annotation, prov:Entity",viewsari:textchunk_10786,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10787,"oa:Annotation, prov:Entity",viewsari:textchunk_10787,Tiziano,viewsari:named_entity_recognition_run_1
viewsari:annotation_10788,"oa:Annotation, prov:Entity",viewsari:textchunk_10788,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10789,"oa:Annotation, prov:Entity",viewsari:textchunk_10789,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_10790,"oa:Annotation, prov:Entity",viewsari:textchunk_10790,Tiziano,viewsari:named_entity_recognition_run_1
viewsari:annotation_10791,"oa:Annotation, prov:Entity",viewsari:textchunk_10791,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10792,"oa:Annotation, prov:Entity",viewsari:textchunk_10792,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10793,"oa:Annotation, prov:Entity",viewsari:textchunk_10793,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10794,"oa:Annotation, prov:Entity",viewsari:textchunk_10794,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10795,"oa:Annotation, prov:Entity",viewsari:textchunk_10795,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10796,"oa:Annotation, prov:Entity",viewsari:textchunk_10796,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10797,"oa:Annotation, prov:Entity",viewsari:textchunk_10797,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10798,"oa:Annotation, prov:Entity",viewsari:textchunk_10798,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10799,"oa:Annotation, prov:Entity",viewsari:textchunk_10799,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10800,"oa:Annotation, prov:Entity",viewsari:textchunk_10800,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10801,"oa:Annotation, prov:Entity",viewsari:textchunk_10801,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10802,"oa:Annotation, prov:Entity",viewsari:textchunk_10802,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10803,"oa:Annotation, prov:Entity",viewsari:textchunk_10803,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10804,"oa:Annotation, prov:Entity",viewsari:textchunk_10804,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10805,"oa:Annotation, prov:Entity",viewsari:textchunk_10805,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10806,"oa:Annotation, prov:Entity",viewsari:textchunk_10806,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10807,"oa:Annotation, prov:Entity",viewsari:textchunk_10807,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_10808,"oa:Annotation, prov:Entity",viewsari:textchunk_10808,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10809,"oa:Annotation, prov:Entity",viewsari:textchunk_10809,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10810,"oa:Annotation, prov:Entity",viewsari:textchunk_10810,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10811,"oa:Annotation, prov:Entity",viewsari:textchunk_10811,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10812,"oa:Annotation, prov:Entity",viewsari:textchunk_10812,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10813,"oa:Annotation, prov:Entity",viewsari:textchunk_10813,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10814,"oa:Annotation, prov:Entity",viewsari:textchunk_10814,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10815,"oa:Annotation, prov:Entity",viewsari:textchunk_10815,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10816,"oa:Annotation, prov:Entity",viewsari:textchunk_10816,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10817,"oa:Annotation, prov:Entity",viewsari:textchunk_10817,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10818,"oa:Annotation, prov:Entity",viewsari:textchunk_10818,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10819,"oa:Annotation, prov:Entity",viewsari:textchunk_10819,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10820,"oa:Annotation, prov:Entity",viewsari:textchunk_10820,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10821,"oa:Annotation, prov:Entity",viewsari:textchunk_10821,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10822,"oa:Annotation, prov:Entity",viewsari:textchunk_10822,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10823,"oa:Annotation, prov:Entity",viewsari:textchunk_10823,Alfonso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10824,"oa:Annotation, prov:Entity",viewsari:textchunk_10824,"Michelagnolo, a sculptor of Siena",viewsari:named_entity_recognition_run_1
viewsari:annotation_10825,"oa:Annotation, prov:Entity",viewsari:textchunk_10825,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10826,"oa:Annotation, prov:Entity",viewsari:textchunk_10826,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10827,"oa:Annotation, prov:Entity",viewsari:textchunk_10827,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10828,"oa:Annotation, prov:Entity",viewsari:textchunk_10828,"the sculptor Michelagnolo, his friend and compatriot",viewsari:named_entity_recognition_run_1
viewsari:annotation_10829,"oa:Annotation, prov:Entity",viewsari:textchunk_10829,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10830,"oa:Annotation, prov:Entity",viewsari:textchunk_10830,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10831,"oa:Annotation, prov:Entity",viewsari:textchunk_10831,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10832,"oa:Annotation, prov:Entity",viewsari:textchunk_10832,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10833,"oa:Annotation, prov:Entity",viewsari:textchunk_10833,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10834,"oa:Annotation, prov:Entity",viewsari:textchunk_10834,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10835,"oa:Annotation, prov:Entity",viewsari:textchunk_10835,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10836,"oa:Annotation, prov:Entity",viewsari:textchunk_10836,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10837,"oa:Annotation, prov:Entity",viewsari:textchunk_10837,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10838,"oa:Annotation, prov:Entity",viewsari:textchunk_10838,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10839,"oa:Annotation, prov:Entity",viewsari:textchunk_10839,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10840,"oa:Annotation, prov:Entity",viewsari:textchunk_10840,"Baldassarre Peruzzi, the painter of Siena",viewsari:named_entity_recognition_run_1
viewsari:annotation_10841,"oa:Annotation, prov:Entity",viewsari:textchunk_10841,that master,viewsari:named_entity_recognition_run_1
viewsari:annotation_10842,"oa:Annotation, prov:Entity",viewsari:textchunk_10842,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10843,"oa:Annotation, prov:Entity",viewsari:textchunk_10843,Baldassarre,viewsari:named_entity_recognition_run_1
viewsari:annotation_10844,"oa:Annotation, prov:Entity",viewsari:textchunk_10844,Girolamo Santa Croce of Naples,viewsari:named_entity_recognition_run_1
viewsari:annotation_10845,"oa:Annotation, prov:Entity",viewsari:textchunk_10845,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10846,"oa:Annotation, prov:Entity",viewsari:textchunk_10846,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10847,"oa:Annotation, prov:Entity",viewsari:textchunk_10847,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10848,"oa:Annotation, prov:Entity",viewsari:textchunk_10848,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10849,"oa:Annotation, prov:Entity",viewsari:textchunk_10849,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10850,"oa:Annotation, prov:Entity",viewsari:textchunk_10850,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10851,"oa:Annotation, prov:Entity",viewsari:textchunk_10851,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10852,"oa:Annotation, prov:Entity",viewsari:textchunk_10852,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10853,"oa:Annotation, prov:Entity",viewsari:textchunk_10853,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10854,"oa:Annotation, prov:Entity",viewsari:textchunk_10854,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10855,"oa:Annotation, prov:Entity",viewsari:textchunk_10855,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10856,"oa:Annotation, prov:Entity",viewsari:textchunk_10856,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10857,"oa:Annotation, prov:Entity",viewsari:textchunk_10857,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10858,"oa:Annotation, prov:Entity",viewsari:textchunk_10858,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10859,"oa:Annotation, prov:Entity",viewsari:textchunk_10859,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10860,"oa:Annotation, prov:Entity",viewsari:textchunk_10860,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10861,"oa:Annotation, prov:Entity",viewsari:textchunk_10861,Giovanni da Nola,viewsari:named_entity_recognition_run_1
viewsari:annotation_10862,"oa:Annotation, prov:Entity",viewsari:textchunk_10862,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10863,"oa:Annotation, prov:Entity",viewsari:textchunk_10863,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10864,"oa:Annotation, prov:Entity",viewsari:textchunk_10864,his rival,viewsari:named_entity_recognition_run_1
viewsari:annotation_10865,"oa:Annotation, prov:Entity",viewsari:textchunk_10865,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_10866,"oa:Annotation, prov:Entity",viewsari:textchunk_10866,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_10867,"oa:Annotation, prov:Entity",viewsari:textchunk_10867,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10868,"oa:Annotation, prov:Entity",viewsari:textchunk_10868,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10869,"oa:Annotation, prov:Entity",viewsari:textchunk_10869,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_10870,"oa:Annotation, prov:Entity",viewsari:textchunk_10870,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10871,"oa:Annotation, prov:Entity",viewsari:textchunk_10871,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10872,"oa:Annotation, prov:Entity",viewsari:textchunk_10872,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_10873,"oa:Annotation, prov:Entity",viewsari:textchunk_10873,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10874,"oa:Annotation, prov:Entity",viewsari:textchunk_10874,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10875,"oa:Annotation, prov:Entity",viewsari:textchunk_10875,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10876,"oa:Annotation, prov:Entity",viewsari:textchunk_10876,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10877,"oa:Annotation, prov:Entity",viewsari:textchunk_10877,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10878,"oa:Annotation, prov:Entity",viewsari:textchunk_10878,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10879,"oa:Annotation, prov:Entity",viewsari:textchunk_10879,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10880,"oa:Annotation, prov:Entity",viewsari:textchunk_10880,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10881,"oa:Annotation, prov:Entity",viewsari:textchunk_10881,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10882,"oa:Annotation, prov:Entity",viewsari:textchunk_10882,His,viewsari:named_entity_recognition_run_1
viewsari:annotation_10883,"oa:Annotation, prov:Entity",viewsari:textchunk_10883,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10884,"oa:Annotation, prov:Entity",viewsari:textchunk_10884,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10885,"oa:Annotation, prov:Entity",viewsari:textchunk_10885,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10886,"oa:Annotation, prov:Entity",viewsari:textchunk_10886,Him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10887,"oa:Annotation, prov:Entity",viewsari:textchunk_10887,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_10888,"oa:Annotation, prov:Entity",viewsari:textchunk_10888,that nobleman,viewsari:named_entity_recognition_run_1
viewsari:annotation_10889,"oa:Annotation, prov:Entity",viewsari:textchunk_10889,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10890,"oa:Annotation, prov:Entity",viewsari:textchunk_10890,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_10891,"oa:Annotation, prov:Entity",viewsari:textchunk_10891,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10892,"oa:Annotation, prov:Entity",viewsari:textchunk_10892,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_10893,"oa:Annotation, prov:Entity",viewsari:textchunk_10893,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10894,"oa:Annotation, prov:Entity",viewsari:textchunk_10894,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10895,"oa:Annotation, prov:Entity",viewsari:textchunk_10895,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10896,"oa:Annotation, prov:Entity",viewsari:textchunk_10896,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10897,"oa:Annotation, prov:Entity",viewsari:textchunk_10897,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10898,"oa:Annotation, prov:Entity",viewsari:textchunk_10898,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_10899,"oa:Annotation, prov:Entity",viewsari:textchunk_10899,Dosso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10900,"oa:Annotation, prov:Entity",viewsari:textchunk_10900,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10901,"oa:Annotation, prov:Entity",viewsari:textchunk_10901,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10902,"oa:Annotation, prov:Entity",viewsari:textchunk_10902,Dosso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10903,"oa:Annotation, prov:Entity",viewsari:textchunk_10903,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_10904,"oa:Annotation, prov:Entity",viewsari:textchunk_10904,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10905,"oa:Annotation, prov:Entity",viewsari:textchunk_10905,Dosso,viewsari:named_entity_recognition_run_1
viewsari:annotation_10906,"oa:Annotation, prov:Entity",viewsari:textchunk_10906,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10907,"oa:Annotation, prov:Entity",viewsari:textchunk_10907,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_10908,"oa:Annotation, prov:Entity",viewsari:textchunk_10908,his,viewsari:named_entity_recognition_run_1
